PlayerId	Team	Since	Till
9087	St. Louis University	2022-10-02	2023-11-19
9087	AOE Gold	2022-12-23	2023
9087	Team Fish Taco	2023-09-19	2023-11-19
9088	XT Esports	2020-05-29	2020
9088	XTGN	2020-06-16	2020
9088	TBA	2020-09-17	2020
9088	Barrage.NA	2020-12-23	2021
9088	Resolve NA	2021-05-16	2021
9088	No Team	2022-01-07	2022
9088	Jake's Kittens	2022-05-21	2022
9089	Zenith Esports	2016-01-05	2023-11-19
9089	OpTic Academy	2018-01-03	2018
9089	Polar Ace	2018-05-16	2023-11-19
9089	Enclave	2018-06-18	2018
9089	Polar Ace	2018-10-13	2018
9089	Team Clarity	2019-01-01	2023-11-19
9089	AZIO eSports	2019-04-10	2019
9089	ANEW Esports	2019-05-15	2019
9089	SN Sentinels	2019-06-11	2019
9089	Columbia College	2020-12-15	2023-11-19
9089	FrostFire	2019-08-15	2019
9089	SN Sentinels	2019-10-16	2019
9089	Radiance	2020-05-01	2020
9089	100 Academy	2021-01-19	2021
9089	St. Louis University	2021-05-27	2022
9090	Wildcard Gaming	2021-01-06	2021
9090	CLG Academy	2021-01-19	2021
9090	Wildcard Gaming	2021-02-04	2021
9090	EG Academy	2021-05-14	2021
9090	AOE Ginger Turmeric	2022-06-25	2022
9091	Buff Katarina	2019-02-27	2019
9091	Bloody Gaming	2019-04-10	2023-11-19
9091	Lotus Esports	2019-05-29	2019
9091	Hyper Nova	2019-08-05	2019
9091	Polar Ace	2020-05-23	2020
9091	XT Esports	2020-05-29	2020
9091	TBA	2020-09-17	2020
9091	Golden Guardians	2020-11-14	2020
9091	GG Academy	2020-11-24	2021
9091	Horizon Gaming	2023-01-09	2023
9091	CCG Esports	2023-03-04	2023
9092	TSM Academy	2019-01-30	2021
9092	100 Next	2021-12-19	2022
9092	100 Academy	2022-01-08	2022
9092	St. Thomas	2022-02-19	2022
9092	100 Academy	2022-06-07	2022
9092	FLY FAM	2023-01-13	2023
9092	Winthrop University	2023-06-10	2023-11-19
9093	Michigan		2023-11-19
9093	Zenith Esports	2018-01-04	2018
9093	Tectonic	2018-06-04	2023-11-19
9093	Supernova	2018-12-24	2019
9093	Team Clarity	2019-02-08	2019
9093	Maryville University	2019-06-24	2020
9093	ANEW Esports	2021-01-04	2021
9093	No Org	2021-02-05	2021
9094	Emissary Esports	2019-07-05	2019
9094	Dawn Blaze	2019-08-11	2019
9094	ANEW Blaze	2021-01-03	2021
9094	Zoos Gaming	2021-02-05	2021
9094	AOE Will's Kittens	2021-04-21	2021
9094	AOE Esports	2021-05-13	2021
9094	AOE Dinka LFGF	2021-09-21	2021
9094	AOE Dream	2021-10-07	2021
9094	Dignitas Academy	2022-01-05	2022
9094	100 Next	2022-05-18	2022
9094	AOE Esports	2022-12-10	2022
9094	AOE Gold	2022-12-23	2023-11-19
9094	St. Louis University	2023-08-03	2023-11-19
9094	Lotus Exiles	2023-09-21	2023-11-19
9095	ANEW Blaze	2021-01-09	2021
9095	Zoos Gaming	2021-02-05	2021
9095	Zoos Gaming	2021-05-16	2023-11-19
9095	AOE Not Zoos	2021-11-19	2023-11-19
9095	Radiance	2022-01-08	2022
9095	300	2022-05-21	2022
9095	Third Party	2022-06-22	2022
9095	Cincinnati Fear	2022-08-01	2022
9095	AOE Pump	2022-09-19	2022
9096	Michigan State		2023-11-19
9096	ANEW Blaze	2021-01-20	2021
9096	Zoos Gaming	2021-02-05	2021
9096	AOE Randoms	2021-05-17	2021
9096	STXP	2022-05-21	2022
9097	Zenith Esports	2019-05-23	2019
9097	Zenith Esports	2020-08-01	2020
9097	EG Prodigies	2020-12-11	2021
9097	TL First	2022-12-21	2023
9098	Zenith Esports		2023-11-19
9098	Team Clarity	2018-10-10	2023-11-19
9098	Supernova	2019-06-30	2019
9098	Mirage Esports	2019-09-13	2020
9098	First Blood Crusade	2020-02-23	2020
9098	Zenith Esports	2020-09-01	2020
9098	EG Prodigies	2020-12-11	2021
9098	C9 Amateur	2021-06-21	2021
9098	100 Next	2021-12-19	2022
9098	100 Next	2022-02-12	2022
9099	Illinois	2021-05-08	2023-11-19
9099	Wildcard Gaming	2021-01-06	2021
9100	Wildcard Gaming	2021-01-06	2021
9100	CLG Academy	2021-01-19	2021
9100	Wildcard Gaming	2021-02-04	2021
9100	EG Academy	2021-05-14	2021
9100	AOE Ginger Turmeric	2022-06-25	2022
9101	WC Developmental	2021-01-21	2021
9101	Wildcard Gaming	2021-04-09	2021
9101	Wildcard Black	2021-05-14	2021
9101	WC Developmental	2021-07-14	2021
9101	AOE Not Zoos	2021-11-19	2023-11-19
9101	Glaive Esports Prime	2022-01-03	2022
9102	Vegas Inferno		2023-11-19
9102	Full Spectrum	2020-01-20	2020
9102	Simplicity Esports	2020-06-16	2020
9102	Mirage Esports	2020-07-31	2020
9102	Wildcard Gaming	2021-01-06	2021
9102	Western University	2021-02-17	2023-11-19
9102	Wildcard Red	2021-05-14	2023-11-19
9103	Polar Ace	2019-02-04	2023-11-19
9103	Buff Katarina	2019-02-04	2019
9103	Radiance	2019-03-18	2019
9103	Supernova	2019-11-13	2020
9103	Barrage	2020-11-27	2021
9103	Barrage.NA	2020-11-27	2021
9103	Resolve NA	2021-05-16	2023-11-19
9103	Wildcard Gaming	2021-11-28	2022
9103	Team Fish Taco	2022-05-13	2022
9104	Lourdes University		2023-11-19
9104	AZIO eSports	2018-02-19	2018
9104	AZIO White	2018-03-03	2018
9104	AZIO Black	2018-05-15	2018
9104	Harrisburg	2018-08-05	2019
9104	Supernova	2018-11-21	2018
9104	SN Sentinels	2019-01-25	2023-11-19
9104	Mirage Esports	2019-07-07	2023-11-19
9104	First Blood Crusade	2020-01-18	2020
9104	First Blood Crusade	2020-02-23	2020
9104	ANEW Rising	2021-01-01	2021
9104	Mirage Esports	2021-01-20	2021
9104	Dignitas Mirage	2021-03-08	2021
9104	WC Developmental	2021-07-16	2021
9105	Team Clarity	2018-07-03	2018
9105	Mirage Esports	2020-02-08	2020
9105	Mirage Esports	2021-01-06	2021
9105	Dignitas Mirage	2021-03-08	2021
9105	Ginger Turmeric	2022-02-11	2022
9105	AOE Ginger Turmeric	2022-04-21	2022
9105	University of NA	2022-05-10	2022
9105	Team Ambition	2022-06-23	2022
9105	Grand View	2022-09-19	2022
9105	The Northern Front	2023-01-26	2023
9105	Rock Bottom	2023-03-01	2023
9106	13Noobz Gaming	2019-04-10	2023-11-19
9106	Kings of Uganda	2019-07-10	2023-11-19
9106	Mirage Esports	2019-08-03	2019
9106	Frost Aura	2019-09-29	2023-11-19
9106	Lucky Esports	2019-10-01	2020
9106	Aqualix Esports	2020-01-17	2020
9106	Issue is Critical	2020-02-10	2020
9106	Radiance	2020-05-01	2020
9106	XTGN	2020-06-16	2020
9106	Noble Esports	2020-09-08	2020
9106	Mirage Esports	2021-01-06	2021
9106	Dignitas Mirage	2021-03-08	2021
9106	St. Thomas	2021-06-25	2021
9106	Immortals AOE	2022-01-06	2022
9106	CLG Faith	2022-05-21	2022
9106	C9 Academy	2022-06-07	2022
9106	CLG Faith	2022-06-25	2022
9106	Fisher College	2022-08-28	2023-11-19
9106	Team Fish Taco	2022-09-19	2022
9106	Cincinnati Fear	2022-12-19	2023
9106	Supernova	2023-06-06	2023
9106	St. Thomas	2023-09-15	2023-11-19
9106	Team Fish Taco	2023-09-19	2023-11-19
9109	Waterloo	2018-10-02	2023-11-19
9109	Life Support	2020-04-27	2020
9109	Just Randoms	2020-09-08	2020
9109	C9 Amateur	2020-12-02	2021
9109	AOE Cope	2021-09-22	2021
9109	Dinka NHA	2022-01-08	2022
9109	Immortals AOE	2022-02-19	2022
9109	Ginger Turmeric	2022-03-29	2022
9109	AOE Ginger Turmeric	2022-04-21	2022
9109	AOE Cows	2022-09-19	2022
9110	ConViction	2020-03-01	2020
9110	ConViction	2021-01-06	2021
9110	ANEW Genesis	2021-01-20	2021
9110	AOE Will's Kittens	2021-04-13	2021
9110	AOE Esports	2021-05-13	2021
9110	AOE Dinka LFGF	2021-09-21	2021
9110	AOE Dream	2021-10-07	2021
9110	EG Prodigies	2022-01-03	2022
9110	Cincinnati Fear	2022-05-20	2022
9110	CLG Faith	2022-12-08	2023
9110	The Last Dance	2023-04-06	2023
9110	Supernova	2023-06-06	2023-11-19
9111	13Noobz Gaming	2019-04-10	2023-11-19
9111	Life Support		2023-11-19
9111	Life Support	2020-04-15	2020
9111	Maryville University	2020-08-03	2023-11-19
9111	100 Next	2021-08-30	2021
9111	AOE Dinka LFGF	2021-09-21	2021
9111	Dinka NHA	2022-01-08	2022
9111	Third Party	2022-05-18	2022
9111	Western University	2022-10-19	2023-11-19
9111	CLG Faith	2022-12-08	2023
9111	The Last Dance	2023-04-06	2023
9112	Supernova	2021-01-06	2021
9112	UT Dallas	2021-06-26	2021
9112	Supernova	2021-11-26	2022
9112	Illinois Wesleyan	2022-09-02	2023-11-19
9113	Hoon's Doggos	2019-04-18	2023-11-19
9113	Mirage Esports	2019-06-17	2023-11-19
9113	Lucky Esports	2019-09-19	2019
9113	XTGN	2020-06-16	2020
9113	Radiance	2021-05-18	2021
9113	C9 Academy	2022-01-18	2022
9113	FLY Challengers	2023-01-17	2023
9114	Lotus Bloom	2019-06-17	2019
9114	Mirage Oasis	2019-08-11	2019
9114	Team E Turner	2019-09-13	2019
9114	C9 Academy	2019-11-27	2019
9114	Full Spectrum	2020-01-20	2020
9114	World Class Empyreans	2020-06-10	2020
9114	TBA	2020-09-17	2020
9114	Sign Us Please	2021-01-06	2021
9114	Redemption Arc	2021-01-20	2021
9114	Windstorm	2021-01-20	2021
9114	TSM Amateur	2021-04-29	2021
9114	Dignitas Academy	2022-01-05	2022
9114	Taco Gaming	2022-05-21	2022
9114	Komodo	2023-06-08	2023
9115	Team Front	2019-08-21	2019
9115	ConViction	2021-01-18	2021
9115	ANEW Genesis	2021-01-20	2021
9115	No Team	2022-01-07	2022
9115	Cincinnati Fear	2022-05-20	2022
9115	FLY FAM	2023-01-13	2023
9116	Mirage Esports	2020-09-17	2020
9116	TBA	2020-10-01	2020
9116	Revival	2021-01-06	2021
9116	No Team	2022-01-07	2022
9116	Cincinnati Fear	2022-05-20	2022
9116	Wild West Bandits	2022-09-22	2022
9116	CLG Faith	2023-01-20	2023
9116	LiT Esports	2023-06-06	2023-11-19
9117	SV Champions	2021-06-24	2021
9117	Wildcard Gaming	2021-09-21	2021
9117	Immortals AOE	2022-01-06	2022
9117	TSM Academy	2022-05-03	2022
9117	TSM	2022-07-12	2022
9117	TSM Academy	2022-07-26	2022
9117	EG Academy	2022-12-16	2023
9117	EG Challengers	2023-01-11	2023
9117	Baby Paradise	2023-07-13	2023
9117	Baby Paradise	2023-09-19	2023-11-19
9118	Michigan	2019-03-31	2023-11-19
9118	AOE Esports	2021-05-13	2021
9118	Michigan	2022-06-12	2023-11-19
9118	Immortals AOE	2022-01-06	2022
9118	Immortals AOE	2022-02-12	2022
9118	Cincinnati Fear	2022-05-20	2022
9118	FLY FAM	2022-12-21	2023
9119	Wichita Wolves	2021-01-06	2021
9119	WC Developmental	2021-09-21	2023-11-19
9119	Wildcard Gaming	2021-09-21	2021
9119	Wildcard Gaming	2022-01-09	2022
9119	Winthrop University	2022-02-17	2023-11-19
9119	RBG Esports	2022-05-21	2022
9120	ConViction	2021-01-06	2021
9120	AOE Randoms	2021-05-17	2021
9120	AOE Cope	2021-10-27	2023-11-19
9120	AOE Not Zoos	2021-10-27	2021
9120	EG Prodigies	2022-01-03	2022
9120	300	2022-05-21	2022
9120	No Org	2022-06-25	2022
9120	AOE Pump	2022-09-19	2022
9120	Cincinnati Fear	2023-02-03	2023-11-19
9121	compLexity Gaming		2023-11-19
9121	Team Gates	2017-01-23	2023-11-19
9121	TL Academy		2023-11-19
9121	Origen ESP	2017-07-07	2023-11-19
9121	FOX Academy	2017-12-08	2018
9121	Polar Ace	2018-12-14	2019
9121	Buff Katarina	2019-02-04	2019
9121	Radiance	2019-03-18	2019
9121	TL Academy	2019-07-03	2019
9121	Supernova	2020-02-16	2020
9121	Maryville University	2020-12-21	2023-11-19
9121	Peach Cats	2023-09-19	2023-11-19
9122	Maryville University		2023-11-19
9123	Snowman Slammers	2020-01-23	2023-11-19
9123	Wichita Wolves	2021-01-06	2023-11-19
9123	Dare White	2021-06-17	2021
9123	Wildcard Aces	2022-01-08	2022
9123	Wildcard Gaming	2022-01-12	2022
9123	Here For T-Shirt	2022-05-19	2022
9123	ConViction	2022-09-19	2022
9124	Wildcard Aces	2022-01-18	2022
9124	Team Zoose	2022-05-19	2022
9124	ImPerium Vancuverii	2022-06-09	2022
9124	Team Ambition Sussy	2022-06-22	2022
9125	Team Clarity	2019-01-01	2019
9125	Lucky Esports	2019-11-19	2019
9125	Empyreans	2020-04-17	2020
9125	Wildcard Gaming	2022-01-09	2022
9125	Wildcard Gaming	2022-03-16	2022
9125	Team Fish Taco	2022-05-13	2022
9126	Striking Vipers	2021-04-05	2021
9126	SV Champions	2021-06-24	2021
9126	Dare Gaming	2022-01-08	2022
9126	Wildcard Gaming	2022-02-12	2022
9126	Here For T-Shirt	2022-05-19	2022
9126	ConViction	2022-09-19	2022
9127	Wildcard Gaming	2020-12-18	2022
9127	Wildcard Red	2021-05-14	2023-11-19
9127	WC Developmental	2021-10-10	2021
9127	Team Fish Taco	2022-05-13	2023-11-19
9129	Mirage Esports	2018-02-09	2018
9129	Mirage Esports	2018-09-08	2018
9129	Mirage Esports	2019-02-07	2019
9129	Team Clarity	2019-02-25	2023-11-19
9129	Mirage Esports	2019-05-14	2019
9129	Harrisburg	2019-08-26	2020
9129	Orgless	2020-04-07	2020
9129	Empyreans	2020-04-17	2020
9129	World Class Empyreans	2020-06-02	2020
9129	C9 Amateur	2020-12-02	2021
9129	AOE Dream	2021-10-07	2021
9129	C9 Academy	2022-01-18	2022
9129	Harrisburg	2022-02-01	2023
9129	DK Crew	2022-05-20	2022
9129	Taco Gaming	2022-06-24	2022
9129	Miracle	2023-06-09	2023
9129	Team Coachify	2023-07-14	2023
9129	Lotus Exiles	2023-09-21	2023-11-19
9130	Western University	2019-12-04	2023-11-19
9130	Lotus Bloom	2019-06-17	2019
9130	AVIXD	2019-07-27	2019
9130	SN Sentinels	2019-07-29	2019
9130	100 Thieves	2019-11-16	2019
9130	GG Academy	2019-12-04	2020
9130	Barrage.NA	2021-01-09	2021
9130	TSM Amateur	2021-04-29	2021
9130	Western University	2022-01-07	2022
9130	Taco Gaming	2022-05-21	2022
9130	UC Irvine	2022-10-23	2023-11-19
9131	Team Pending	2022-06-25	2022
9132	EG Prodigies	2022-05-17	2022
9132	TL First	2022-12-21	2023
9133	Just Randoms	2020-10-26	2020
9133	AOE Need Her	2021-06-26	2023-11-19
9133	Pandy Pandas	2022-02-12	2022
9133	CLG Faith	2022-05-21	2022
9134	ReDefy Esports	2021-01-20	2021
9134	TSM Amateur	2021-05-25	2021
9134	Last Resistance	2022-04-04	2022
9134	University of NA	2022-05-09	2022
9134	CLG Faith	2022-05-21	2022
9134	Zenigma	2022-09-19	2022
9134	Team Ambition	2023-01-13	2023
9134	CLG Faith	2023-02-17	2023
9135	Maryville University	2019-06-24	2020
9135	Winthrop University	2021-01-06	2022
9135	Revival	2021-06-17	2023-11-19
9135	Apex Gigachad	2022-05-14	2022
9135	RBG Esports	2022-05-21	2022
9135	DK Crew	2022-06-25	2022
9135	Komodo	2023-06-08	2023
9136	Converse University	2021-07-02	2022
9136	Zenigma Eclipse	2021-12-30	2022
9136	TSM Challengers	2023-01-17	2023
9136	Rock Bottom	2023-03-01	2023
9137	Hong Kong Esports	2016-12-25	2017
9137	HK Attitude	2017-05-16	2023-11-19
9137	TSM	2023-01-03	2023-11-19
9137	TSM Academy	2023-01-03	2023
9137	TSM Challengers	2023-01-11	2023
9138	TBA	2020-09-28	2020
9138	100 Next	2020-12-09	2021
9138	SSFW	2022-05-17	2022
9138	Cincinnati Fear	2022-06-14	2022
9138	FLY FAM	2023-01-13	2023
9139	Ping is the Problem	2021-06-17	2021
9139	WC Developmental	2021-07-27	2021
9139	Wildcard Gaming	2021-09-21	2021
9139	WC Developmental	2021-10-10	2021
9139	WC Developmental	2022-03-15	2022
9139	Team Fish Taco	2022-05-21	2022
9139	Tempest Gaming	2022-09-19	2022
9139	The Northern Front	2023-01-26	2023
9139	FLY FAM	2023-02-05	2023
9139	Mirage Alliance	2023-06-15	2023
9141	AOE Randoms	2022-05-15	2022
9141	Supernova	2023-01-09	2023
9141	LiT Esports	2023-06-06	2023-11-19
9143	Skyline	2014-02-04	2023-11-19
9143	compLexity.Red	2014-02-04	2014
9143	Dignitas	2014-03-25	2014
9143	Team Coast	2014-06-09	2023-11-19
9143	compLexity Gaming	2014-10-04	2014
9143	compLexity.White	2014-11-03	2014
9143	compLexity Gaming	2014-12-09	2023-11-19
9143	Frank Fang Gaming	2015-06-01	2023-11-19
9143	Team 8	2015-06-17	2015
9143	Immortals	2015-10-07	2015
9143	Cloud9 Challenger	2015-11-18	2015
9143	Ember	2015-12-25	2016
9143	Echo Fox	2016-01-23	2016
9143	Team Liquid	2016-07-13	2023-11-19
9143	TL Academy	2016-05-05	2023-11-19
9143	Team Liquid	2016-12-09	2017
9143	C9 Academy	2017-12-18	2019
9143	Cloud9	2018-06-13	2019
9143	Golden Guardians	2019-11-20	2020
9143	GG Academy	2020-06-05	2020
9143	Evil Geniuses	2020-07-15	2020
9143	100 Academy	2020-12-01	2022
9143	Disguised	2023-06-01	2023
9144	Columbia College	2020-12-15	2023-11-19
9144	ANEW Esports	2019-06-11	2019
9144	AVIXD	2019-07-27	2019
9144	Golden Guardians	2019-11-16	2019
9145	Team Legion	2012-04-15	2012
9145	Ordinance Gaming		2023-11-19
9145	Team MRN	2013-01-13	2013
9145	Azure Cats	2013-03-01	2023-11-19
9145	Team LoLPro	2013-10-07	2013
9145	Dignitas	2013-11-11	2015
9146	Bigfile Miracle		2023-11-19
9146	Quvic E-Sports		2023-11-19
9146	Dignitas	2014-12-04	2015
9146	Samsung Galaxy	2015-12-01	2017
9146	KSV eSports	2017-11-30	2018
9146	Gen.G	2018-05-03	2018
9146	Team Liquid	2018-11-20	2023-11-19
9147	CLG	2010-04-16	2023-11-19
9147	Dignitas	2011-10-06	2011
9148	UT Austin		2023-11-19
9148	Dignitas	2012-12-18	2016
9148	NRG Esports	2016-04-26	2016
9149	Dirt Nap Gaming.JTU	2012-04-05	2012
9149	1 Trick Ponies	2013-04-27	2023-11-19
9149	DoubleBuff	2013-04-27	2013
9149	Denial eSports.West	2013-06-04	2023-11-19
9149	Napkins in Disguise	2013-11-19	2023-11-19
9149	COGnitive Gaming	2014-02-27	2023-11-19
9149	Dignitas	2014-03-04	2015
9150	Dignitas	2017-03-08	2017
9150	TSM	2017-06-07	2023-11-19
9150	Zenith Esports	2018-01-04	2018
9150	Team Clarity	2021-01-01	2021
9151	Druidz E-Sport Europe	2013-05-01	2023-11-19
9151	Team Infused	2015-08-11	2023-11-19
9151	The Final Tribe	2019-01-19	2019
9151	Godsent	2019-09-06	2020
9151	Dignitas	2023-01-26	2023-11-19
9152	TSM		2023-11-19
9153	Team 8	2013-12-26	2023-11-19
9154	TSM	2011-04-08	2012
9155	TSM	2021-11-20	2023-11-19
9156	TSM	2014-01-27	2014
9156	Meme Stream Team	2018-11-24	2018
9157	CLG	2014-08-22	2023-11-19
9157	TSM	2016-02-03	2023-11-19
9158	Polar Ace	2018-06-12	2018
9158	Lotus Bloom	2019-08-02	2019
9158	Mirage Oasis	2019-08-11	2019
9158	TSM	2019-11-16	2019
9159	Team Exile5	2017-01-10	2023-11-19
9159	Intuition	2018-05-07	2018
9159	Legacy Esports	2018-12-11	2019
9160	Legacy Genesis		2023-11-19
9160	Intuition	2018-05-07	2023-11-19
9161	Your Soul Shall Chuffer	2013-12-20	2014
9161	Team Immunity	2014-08-13	2015
9161	Chiefs Black	2016-01-06	2016
9161	Tainted Minds	2016-05-13	2016
9161	Intuition	2018-05-07	2023-11-19
9162	Intuition	2018-05-07	2023-11-19
9162	Mammoth Academy	2019-04-29	2023-11-19
9163	Team Regicide	2017-02-08	2017
9163	Lynx	2017-06-27	2017
9163	Team Regicide	2017-08-05	2017
9163	Intuition	2018-05-07	2023-11-19
9163	Legacy Genesis	2020-05-20	2020
9164	Mammoth Academy	2019-04-29	2023-11-19
9165	Zenith Esports		2023-11-19
9165	Mirage Esports	2018-05-11	2023-11-19
9165	Vireo.Pro	2018-09-05	2018
9165	Zenith Esports	2019-01-02	2019
9165	Mirage Esports	2019-06-17	2019
9165	Windstorm	2020-05-02	2023-11-19
9166	Columbia College	2016-07-04	2018
9166	Boise State	2021-05-02	2023-11-19
9166	FrostFire	2019-05-22	2019
9166	Wildcard Gaming	2019-06-26	2019
9166	FrostFire	2019-07-13	2019
9166	FrostFire	2020-05-24	2020
9167	Inspire eSports	2015-12-22	2023-11-19
9167	Reign		2023-11-19
9167	Team Sky		2023-11-19
9167	bbq Olivers	2019-12-17	2023-11-19
9167	ESports Connected	2019-12-17	2020
9167	Seorabeol Gaming	2020-01-24	2020
9167	ESC Shane	2020-06-15	2023-11-19
9168	Team Sky		2023-11-19
9169	Team Sky		2023-11-19
9169	C9 Academy	2017-12-18	2018
9169	C9 Academy	2018-06-01	2019
9169	Cloud9	2018-07-21	2023-11-19
9170	Team Sky		2023-11-19
9170	C9 Academy	2017-12-18	2018
9170	C9 Academy	2018-06-01	2019
9170	Cloud9	2018-07-21	2023-11-19
9171	Kingzone DragonX	2019-08-17	2019
9171	DRX Academy	2019-10-09	2021
9171	Shadow Corp	2021-05-13	2021
9171	KDF Challengers	2021-05-31	2023-11-19
9172	Kingzone DragonX	2019-08-17	2019
9172	DRX Academy	2019-10-09	2020
9173	Kingzone DragonX	2019-08-17	2019
9173	DRX Academy	2019-10-09	2020
9173	DRX	2020-11-28	2021
9173	DRX Challengers	2021-07-04	2021
9173	Fenerbahçe	2022-06-29	2022
9173	İstanbul Wildcats	2022-12-02	2023-11-19
9174	Kingzone DragonX	2019-08-17	2019
9174	DRX Academy	2019-10-09	2020
9174	DRX	2020-11-28	2021
9174	DRX Challengers	2021-07-04	2023-11-19
9174	DRX	2023-02-23	2023
9175	Your Soul Shall Chuffer	2013-12-20	2023-11-19
9175	Dire Wolves		2023-11-19
9175	Team Immunity	2015-05-25	2015
9175	Hellions e-Sports Club	2016-01-12	2016
9175	Legacy Genesis	2017-06-23	2023-11-19
9175	Athletico Esports	2017-06-23	2023-11-19
9175	Chiefs Academy	2018-05-07	2018
9175	Legacy Esports	2018-12-11	2020
9176	Team BattleComics	2018-04-18	2023-11-19
9176	Rising SuperStar	2018-04-26	2018
9176	GC Busan Rising Star	2018-06-08	2018
9176	LGD Gaming	2019-05-21	2019
9176	VP Game	2019-07-26	2023-11-19
9176	LGD Young Team	2020-01-16	2023-11-19
9176	Shadow Corp	2021-04-15	2021
9176	Miners	2021-12-14	2022
9177	AF Academy	2020-06-15	2020
9177	Shadow Corp	2021-04-15	2021
9177	AF Academy	2021-09-16	2021
9177	CNJ Esports	2022-02-16	2022
9178	Shadow Corp	2021-04-15	2021
9179	Winners	2021-02-19	2021
9179	Shadow Corp	2021-04-15	2021
9179	Shadow Boxing	2021-07-15	2021
9179	Shadow Battlica Y	2021-10-15	2022
9179	Shadow Battlica	2022-01-19	2022
9179	Shadow fOu	2022-03-16	2022
9180	Gen.G Academy	2019-03-10	2019
9180	Kingzone DragonX	2019-08-17	2019
9180	Legacy Esports	2020-01-18	2020
9180	Shadow Corp	2021-04-15	2021
9180	Galakticos	2021-05-21	2022
9180	JD	2022-01-04	2022
9180	C9 Academy	2022-11-24	2023
9180	C9 Challengers	2023-01-11	2023
9180	Cloud9	2023-02-18	2023-11-19
9181	T1 Academy	2020-07-13	2020
9182	Gen.G Academy	2020-02-09	2020
9182	T1 Academy	2020-06-13	2020
9182	DRX Academy	2020-09-06	2021
9183	Gen.G Academy	2020-01-18	2020
9183	T1 Academy	2020-06-13	2020
9184	T1 Rookies	2020-07-13	2020
9184	T1 Challengers	2020-12-08	2021
9184	Cloud9	2021-11-20	2023-11-19
9185	Tricked Esport	2013-02-15	2013
9186	Tricked Esport	2013-02-15	2013
9187	Tricked Esport	2013-06-20	2013
9188	Team FragZone	2012-05-14	2012
9188	Copenhagen Wolves	2012-08-22	2013
9188	Intellectual Playground	2013-11-25	2014
9189	Tricked Esport	2013-04-16	2023-11-19
9189	Intellectual Playground	2013-06-15	2013
9190	Team ALTERNATE	2013-07-06	2013
9190	Paris Saint-Germain	2017-02-23	2017
9190	Ninjas in Pyjamas	2017-08-04	2017
9190	Unicorns of Love	2017-11-30	2018
9190	BIG	2019-01-20	2020
9190	Astralis	2020-11-17	2022
9190	KOI	2022-05-11	2022
9190	Barça eSports	2023-01-03	2023-11-19
9191	Frank Fang Gaming	2016-04-16	2023-11-19
9191	TL Academy	2018-05-01	2020
9191	IMT Academy	2020-01-01	2020
9191	Immortals	2020-06-27	2021
9191	100 Next	2021-12-19	2022
9191	Dignitas Academy	2022-05-27	2023
9191	DIG Challengers	2023-01-11	2023
9191	TSM	2023-05-26	2023
9191	Shopify Rebellion	2023-09-20	2023-11-19
9192	Cloud9 Challenger	2016-04-22	2016
9192	Team Liquid	2016-07-13	2017
9192	Arsenal	2016-08-25	2023-11-19
9193	Rampage	2016-10-27	2016
9193	Rampage	2016-12-22	2017
9193	Rampage Quintet	2017-05-28	2023-11-19
9193	Rascal Jester	2018-01-26	2018
9193	BowQen Blackbucks	2018-06-14	2018
9194	DetonatioN Rising	2017-01-18	2017
9194	Burning Core	2017-05-15	2017
9194	Team BattleComics	2018-01-05	2018
9194	BowQen Blackbucks	2018-06-14	2018
9194	Rascal Jester	2019-01-16	2019
9195	BowQen Blackbucks	2018-06-14	2018
9195	USG	2019-07-31	2019
9195	CGA Academy	2023-06-21	2023-11-19
9197	For The Win	2012-03-09	2023-11-19
9197	Taipei Assassins	2012-03-09	2013
9197	Taipei Snipers	2013-01-03	2014
9197	Midnight Sun Esports	2015-06-12	2016
9197	ahq eSports Club	2016-11-01	2019
9198	HarmoniX Gaming	2017-04-25	2017
9198	AKIBA ENCOUNT	2018-02-13	2018
